ID,Report,Stress,Happy,Sad,Nervous,Angry,Close,Annoyed,AnnoyedExpressed,partner,NanPercent,scl,nscrs.01,fscrs.01,amp.01,ActCount,BodyTemp,nscrs.02,fscrs.02,amp.02,IBI,BPM,HRV,AllWC,AllAnalytic,AllClout,AllAuthentic,AllTone,AllSixltr,AllDic,AllFunct,AllPronoun,AllPpron,AllI,AllWe,AllYou,AllShehe,AllThey,AllIpron,AllArticle,AllPreps,AllAuxverb,AllAdverb,AllConj,AllNegate,AllVerb,AllAdj,AllCompare,AllInterrog,AllNumber,AllQuant,AllAffect,AllPosemo,AllNegemo,AllAnx,AllAnger,AllSad,AllSocial,AllFamily,AllFriend,AllFemale,AllMale,AllCogproc,AllInsight,AllCause,AllDiscrep,AllTentat,AllCertain,AllDiffer,AllPercept,AllSee,AllHear,AllFeel,AllBio,AllBody,AllHealth,AllSexual,AllIngest,AllDrives,AllAffiliation,AllAchieve,AllPower,AllReward,AllRisk,AllWork,AllLeisure,AllHome,AllMoney,AllRelig,AllDeath,AllInformal,AllSwear,AllNetspeak,AllAssent,AllNonfl,AllFiller,AllIOnly,AllMeOnly,PitchMean,PitchMedian,PitchSD,PitchMin,PitchMax,PitchRange,LoudMean,LoudMedian,LoudSD,LoudMax
723,13,0,82,0,0,0,80,0,0,1,0,15.7382,30,0.5,1.3281,161.5581,93.0788,29,0.4833,1.3733,1016.855704,60.56767636,474.3100091,292,6.54,36.6,31.75,92,7.88,92.47,55.48,21.92,12.67,6.51,0,3.42,2.05,0.68,9.25,5.14,6.51,15.07,6.16,6.16,4.45,27.05,5.82,1.03,1.03,0,0.34,9.25,6.51,2.4,0.68,0.34,0.34,8.56,0.34,0,2.4,0.68,13.7,2.4,1.71,3.42,2.4,0.68,4.45,3.77,0.68,1.37,1.37,2.05,1.03,0.34,0.34,0.34,5.14,0.34,1.03,0.68,2.4,0.68,0,1.37,1.03,0,0,0.68,11.3,0,1.03,5.48,2.4,1.37,5.82,0.68,250.7587,237.2247,146.9595,45.7232,617.523,571.7998,0.3412,0.2595,0.3047,2.8632
723,13,0,95,0,0,0,90,0,0,2,0.072164948,26.09216667,166.6666667,2.777766667,2.086433333,165.4025,93.6852,136.3333333,2.2722,2.090333333,981.808265,61.56914333,384.3673717,466,3.39,50,24.98,70.22,9.23,94.85,60.73,25.32,13.73,6.22,0.86,6.01,0.64,0,11.59,3.86,7.51,16.31,5.58,5.79,4.94,24.03,4.94,1.07,1.93,1.07,0.86,7.94,5.15,2.79,0.64,0.86,0.43,9.01,0,0.43,0.64,0.21,12.88,1.07,1.72,3.22,3,1.07,4.08,4.08,2.58,1.07,0.43,1.29,0,0,0.43,0.86,5.79,1.29,0.64,1.72,2.36,0.21,0.21,0.86,0.64,0.21,0,0.43,10.3,0.64,0.43,3.86,3,2.15,4.72,0.86,150.5787,114.5709,116.021,42.3142,614.7951,572.4809,0.3114,0.2562,0.2385,3.1219
723,14,0,85,0,0,0,80,0,0,1,0,20.0712,45,0.75,1.329,161.5272,94.6615,45,0.75,1.329,941.4542383,66.39255667,440.699945,161,44.24,57.4,15.49,81.67,11.18,91.93,49.69,18.01,8.07,3.11,1.24,2.48,0,1.24,9.94,4.35,12.42,9.32,4.97,6.21,1.24,19.88,7.45,2.48,0.62,3.73,3.11,9.32,6.21,3.11,0.62,0,0.62,6.83,0,0,0,0,14.29,0.62,2.48,3.11,3.11,2.48,4.35,4.35,1.86,1.24,0,5.59,0,0,0,5.59,7.45,1.24,1.24,3.11,3.73,0.62,1.86,0.62,0,0,0,0,7.45,0,0.62,3.73,3.11,0,3.12,0,161.5667,138.0951,83.201,43.6496,608.556,564.9064,0.4378,0.3597,0.3416,2.8427
723,14,0,96,0,0,0,96,0,0,2,0.072164948,26.09216667,166.6666667,2.777766667,2.086433333,165.4188,91.729,136.3333333,2.2722,2.090333333,965.572935,62.9035,412.842615,144,3.8,68.65,7.84,77,11.81,93.06,50,18.06,9.03,2.08,0.69,4.86,0.69,0.69,9.03,3.47,4.86,15.28,11.11,6.94,2.78,20.14,4.86,1.39,2.08,1.39,0.69,8.33,5.56,2.78,0,1.39,0,10.42,0,0,0.69,0,11.11,0,0.69,2.78,2.78,0.69,6.25,4.17,0.69,2.08,0.69,9.72,1.39,0,0.69,8.33,7.64,0.69,0.69,2.08,3.47,1.39,0,1.39,0.69,0.69,0,0,9.03,0,0.69,5.56,2.08,1.39,1.39,0.69,141.0721,105.5023,107.4168,42.069,619.7792,577.7102,0.309,0.2599,0.2449,3.3648
724,1,75,30,10,0,50,40,90,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,1,5,3,0,0,0,90,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,2,60,45,0,0,80,75,0,0,1,0,34.2484,357,5.95,0.0706,170.1345,88.6375,306,5.1,0.0799,744.3176784,82.56009608,447.7402059,210,4.47,10.8,98.88,1.03,3.81,93.81,52.86,24.76,15.71,11.43,1.43,2.38,0,0.48,9.05,1.9,6.67,12.86,7.62,3.81,4.29,29.05,5.24,1.43,4.76,0.48,0.95,5.24,0.95,4.29,0,2.86,0.48,6.19,0,0.95,0,0,13.81,4.29,1.9,2.38,1.43,1.43,4.29,6.67,5.24,0.48,0,3.33,0,0,2.38,0.95,3.33,1.43,0,1.43,0,0.48,0.48,0.48,0.95,0,0,0.48,10.48,2.38,0.95,0.95,5.24,0.95,8.57,2.86,190.8833,208.9846,97.9828,42.4324,604.0526,561.6202,0.6907,0.5641,0.5368,2.8644
724,2,0,80,0,0,0,90,0,0,2,0,25.9577,200,3.3333,0.0407,163.4106,88.1727,148,2.4667,0.05,744.683672,81.378152,355.64361,221,13.1,60.71,57.74,51.15,12.67,92.76,54.75,20.36,11.76,4.98,2.26,4.07,0,0.45,8.6,6.33,6.79,11.76,10.86,4.07,2.71,25.79,2.26,0,2.71,4.07,0,4.07,2.71,1.36,0,0.9,0,9.5,0,0,0,0,12.67,2.26,1.81,2.71,3.17,0,4.52,5.43,4.52,0.9,0,2.26,0,0.9,0.45,0.9,5.43,2.26,0,1.81,0.9,0.45,0.9,1.36,0.45,2.26,0,0,5.88,0.9,0.45,2.71,0.9,0.9,4.07,0.9,133.0137,94.3483,86.8677,43.1733,598.7838,555.6105,0.9791,0.8548,0.6912,3.3993
724,3,0,90,0,0,0,80,0,0,1,0,28.3094,45,0.75,2.8746,161.5876,92.1977,44,0.7333,2.9396,725.4823117,84.62103833,439.0344083,213,1.37,55.59,27.27,25.77,7.04,93.9,61.97,29.58,19.25,7.98,1.88,4.69,1.88,2.82,10.33,4.23,5.63,15.96,6.1,3.29,7.04,29.58,2.35,0,3.76,0.94,0.47,3.76,1.88,1.88,0,0.94,0.47,16.43,0.47,0.47,0.47,1.88,9.86,0.94,1.88,2.35,1.41,0.47,4.69,2.35,0.94,0.94,0,3.29,0.94,0,0,2.35,6.57,2.35,0,0.94,1.88,1.41,0.94,0.47,0,0.94,0.47,0,6.1,1.88,0.94,1.41,2.35,0.47,4.69,3.29,122.1009,93.5262,89.7881,42.2645,617.5919,575.3274,0.9712,0.8251,0.6429,2.8697
724,3,0,90,0,0,0,88,0,0,2,0,16.4395,42,0.7,0.8895,164.0629,90.3041,41,0.6833,0.9108,774.7024117,78.86652,389.4763767,185,12.15,75.9,76.86,93.46,15.68,90.27,52.43,24.86,16.22,8.65,1.08,5.41,0,1.08,8.65,3.78,7.57,11.89,5.41,3.78,2.7,23.24,2.16,1.62,1.62,1.08,1.08,7.57,5.95,1.62,0,0,0.54,12.43,1.62,0,1.62,0.54,7.03,1.08,2.16,1.08,1.62,1.08,0.54,1.08,0.54,0,0.54,6.49,0,0,0,6.49,5.95,2.16,1.08,1.08,1.62,0.54,1.62,2.7,0,0,0,0,5.41,0,0.54,2.7,1.62,0.54,7.57,1.08,99.323,72.5098,71.2667,42.3423,597.5825,555.2402,1.3434,1.2516,0.7731,3.4042
724,4,80,0,100,50,0,50,40,1,1,0,24.4369,61,1.0167,2.7719,161.5428,88.4549,60,1,2.8179,700.0284183,87.44650667,502.24726,720,7.65,50,63.41,46.22,3.47,94.72,56.94,24.72,13.47,6.94,0.97,3.19,0.69,1.67,11.25,2.78,8.75,12.22,8.47,2.08,5,25.28,3.47,1.39,2.36,2.22,1.94,4.72,2.92,1.81,0.28,0.97,0.14,10.28,0.69,0.42,1.11,0.28,9.86,1.53,0.97,2.36,2.5,1.11,2.36,1.53,0.69,0.42,0.14,1.53,0.14,0.28,0,0.97,5.14,1.39,0.28,1.67,1.53,0.56,0.97,0.42,0.69,0,0,0.83,9.86,0.14,0.97,2.36,5.42,1.11,5.14,1.67,179.8291,167.0554,90.3513,42.5106,591.3984,548.8878,0.5655,0.4402,0.4708,2.8641
724,4,9,18,0,0,10,100,0,0,2,0,24.5744,44,0.7333,1.1774,164.0426,89.4885,42,0.7,1.2326,689.4741033,87.61931667,373.0701,574,15.15,82.66,30.53,20.49,8.01,91.46,60.1,25.09,12.72,4.01,1.74,5.23,0.87,0.87,12.37,4.88,10.1,12.37,7.14,3.14,2.61,25.09,2.44,0.35,3.48,1.92,1.39,2.09,0.87,1.22,0.17,0.87,0.17,11.85,0.35,0.35,0.7,0.52,10.63,1.57,1.22,2.26,2.09,2.09,1.74,2.79,1.92,0,0.7,3.14,0.7,1.05,0.52,0.87,5.4,2.09,0.7,1.05,1.74,0.17,0,0.17,0.87,0.17,0.17,0.17,6.1,1.05,0.7,1.22,2.09,0.87,2.26,1.57,107.2691,81.2032,63.8579,43.2026,505.8163,462.6137,0.3109,0.2165,0.3102,3.3778
724,5,60,60,70,0,0,80,0,0,1,0,30.344,49,0.8167,1.9508,161.528,89.2264,49,0.8167,1.9508,708.9239733,86.74984,515.3069633,640,6.76,33.09,69.51,25.77,4.84,92.5,65.31,28.12,13.12,7.34,0.94,2.5,0.47,1.88,15,4.38,10.47,13.12,8.91,1.88,4.69,23.75,1.88,0.78,3.44,0.62,2.34,2.81,1.41,1.41,0,1.09,0,8.12,0,0.16,0,0.47,10.78,1.25,0.94,2.19,2.81,1.88,2.81,3.28,1.88,0.78,0.47,2.19,0.78,0.31,0.47,0.62,5.16,1.41,0.31,2.19,1.56,0.31,0.31,0.47,1.09,0,0,0.31,4.84,1.09,0,1.25,2.34,0.16,4.53,2.66,170.8441,146.9147,93.5862,42.4257,612.919,570.4933,0.5027,0.3977,0.4109,2.8623
724,5,0,100,0,0,0,100,3,0,2,0,30.5823,49,0.8167,1.4573,164.0172,89.3355,48,0.8,1.4873,661.4536283,91.320825,375.53979,725,11.27,73.72,54.35,40.67,8,89.79,59.31,26.48,13.66,5.93,1.24,5.38,0.14,0.97,12.69,4.41,8.83,12.41,6.76,3.03,2.48,23.59,2.21,1.24,3.45,0.97,1.93,3.03,1.93,1.1,0.14,0.83,0,11.45,0.28,0.69,0.41,0.41,8.83,1.66,1.79,0.97,1.52,1.24,2.34,3.72,1.79,0.83,0.55,2.48,1.24,0.55,0.41,0.28,4.41,2.21,0.14,1.24,1.38,0,0.28,0.55,1.24,0,0.28,0,6.34,0.97,0.55,2.62,2.34,0.14,4.41,1.52,163.04,133.3218,85.7303,42.8402,579.5466,536.7064,0.8055,0.5543,0.7165,3.3953
724,6,50,40,20,0,20,60,0,0,1,0,24.8728,44,0.7333,1.7558,161.5545,90.1037,43,0.7167,1.7963,785.7524283,77.98185167,553.502015,507,9.57,72.95,85.01,82.33,3.94,95.66,59.17,24.26,13.81,5.72,1.78,5.52,0,0.79,10.45,3.94,8.68,12.23,8.28,3.55,3.55,25.05,3.94,0.79,4.73,2.37,1.38,6.31,4.73,1.58,0,1.18,0.2,11.44,0,1.18,0,0,7.69,1.18,1.78,1.18,1.18,0.39,2.37,3.75,0.59,0.39,1.38,3.55,0.99,1.38,0.39,0.79,7.3,2.76,0.99,3.16,1.18,0,0.99,0.2,1.38,0,0,0,7.1,0.99,0.39,3.94,1.38,0.39,3.16,2.56,159.9791,124.2647,102.4019,42.3172,609.6504,567.3332,0.3818,0.3019,0.3212,2.8074
724,6,0,100,0,0,0,100,0,0,2,0,35.3337,43,0.7167,1.1069,164.029,88.4691,43,0.7167,1.1069,677.8313067,89.36334167,392.6632833,601,14.48,63.67,67.91,66.7,7.65,92.18,54.24,25.96,15.14,7.82,2.66,3.49,0.83,0.33,10.65,4.33,7.49,10.65,4.83,3,3.16,23.79,2.83,1.33,3.66,2.5,2.16,6.16,4.16,2,0,1.16,0.5,10.98,0,1.33,0.17,0.83,9.15,2,1.66,1.5,1.5,1,1.5,2.16,0.67,0.33,0.67,3.83,1.16,1.66,0.17,0.67,6.99,3.49,0.83,1.5,1.33,0.5,0.33,0.67,1,0.67,0.17,0.17,6.66,1.16,0.83,2,2,0.5,5.01,2.84,107.566,83.4038,64.0038,42.9111,452.6594,409.7483,0.3953,0.3098,0.3629,3.3702
724,7,20,40,0,0,0,85,0,0,1,0,15.0404,39,0.65,1.6271,161.5361,90.9318,39,0.65,1.6271,817.2806683,75.363755,540.73392,246,6.03,59.64,21.47,94.34,3.25,93.09,54.47,26.02,12.2,4.47,0,4.88,1.63,1.22,13.82,4.47,4.88,14.23,4.47,2.44,4.88,23.98,3.25,1.63,3.25,1.63,2.03,6.91,5.69,1.22,0,0.41,0.41,10.57,0.41,0.41,2.03,0,10.16,2.03,0,2.85,3.66,0.81,3.25,4.88,0.81,2.03,1.63,1.22,0.41,0,0,0.81,4.47,0.81,0.81,0.41,2.44,0,1.22,2.03,0.41,0,0,0,11.79,0.41,1.22,7.32,3.66,0.41,3.24,1.21,222.7854,198.5779,130.741,42.6761,614.627,571.9509,0.4227,0.3244,0.371,2.812
724,7,0,100,0,0,0,90,0,0,2,0,20.8782,42,0.7,1.0226,164.0398,89.4444,40,0.6667,1.0729,708.2703583,85.52487,389.8485683,466,18.96,78.65,43.09,54.04,7.51,90.56,55.36,23.39,11.8,4.94,1.5,4.72,0.64,0,11.59,3.22,10.09,10.3,7.08,3.86,1.93,20.6,4.29,1.5,3.43,0.43,1.07,6.22,3.86,2.36,0.43,0.43,0.43,11.16,0.21,0.86,1.29,0,10.3,1.5,2.58,1.29,2.15,0.86,2.15,3.65,1.5,0.21,0.43,4.08,0.21,0,0.43,3.43,6.44,1.93,1.07,1.29,1.72,0.43,0.86,2.58,0.21,1.29,0,0,7.3,0.43,2.15,3,2.15,0,3.21,1.71,144.515,118.0813,88.2528,42.5889,619.7752,577.1863,0.5525,0.4114,0.466,3.0926
724,8,0,60,0,0,0,99,0,0,1,0,8.2074,40,0.6667,0.636,161.5599,92.2574,40,0.6667,0.636,864.3027383,71.802085,556.4380183,614,10.39,64.61,48.98,83.62,5.37,92.83,58.96,24.43,13.19,6.19,0.81,4.4,1.63,0.16,11.24,4.07,9.61,13.03,6.84,5.05,2.93,25.08,3.58,1.95,4.07,1.79,0.65,5.54,4.4,1.14,0,0.65,0.16,11.4,0,1.14,1.3,0.65,9.93,1.14,2.28,2.28,1.3,0.65,3.26,4.23,1.63,0.65,0.65,2.44,0.33,0.81,0.33,0.98,6.03,1.47,1.3,2.28,1.95,0,0.49,1.63,0.33,0.49,0,0,7,0.49,0.81,3.42,1.47,0.65,4.56,1.47,181.6415,146.7791,108.6997,43.1026,619.2922,576.1896,0.446,0.3399,0.3773,2.8624
724,8,0,100,0,0,0,100,0,0,2,0,26.2,37,0.6167,1.438,164.0323,91.1119,36,0.6,1.4776,755.764655,79.826315,374.016865,864,24.62,68.65,39.76,60.88,8.45,90.86,52.66,21.64,12.73,6.83,0.81,3.36,0.81,0.93,8.8,3.94,11.34,11.23,6.6,4.05,2.31,23.73,2.89,1.74,3.59,3.01,1.16,3.94,2.89,1.04,0,0.46,0.12,11.57,0.69,0.46,1.27,0.81,9.14,1.27,2.31,1.74,2.89,0.69,1.27,3.94,2.66,0.58,0.12,3.12,1.62,0.35,0.35,0.58,7.99,2.66,1.27,1.97,2.43,0,1.04,1.85,0.23,1.85,0,0.12,5.32,0.46,0.81,1.16,1.39,1.16,4.63,2.08,133.7116,97.9375,91.5242,42.3424,602.5071,560.1647,0.5091,0.4055,0.4146,3.4023
724,9,0,90,0,0,0,100,0,0,1,0.020618557,10.0511,45,0.75,1.0361,161.5541,91.6181,43,0.7167,1.0835,781.4562533,79.40469667,505.10334,824,9.34,79.2,57.2,41.11,7.04,93.08,61.53,24.03,14.81,5.34,3.52,4.13,0.97,0.85,9.22,3.64,10.32,13.11,6.92,5.22,4.13,25.97,2.55,1.7,3.4,1.82,1.7,2.06,1.46,0.61,0.12,0.36,0,13.47,0.85,0.24,1.46,0.36,11.89,1.33,2.31,2.79,2.55,0.85,3.03,1.94,0.85,0.73,0,2.31,0.73,0.36,0,1.21,7.16,3.76,0.36,1.58,1.46,0,1.09,0.24,0.73,0.85,0.12,0,5.7,0.49,0.73,1.7,2.18,0.85,4.56,1.47,190.5718,182.1336,107.21,42.7037,615.8957,573.192,0.5786,0.426,0.4914,2.862
724,9,0,100,0,0,0,100,0,0,2,0,22.0167,48,0.8,0.5896,164.0322,90.4635,45,0.75,0.628,747.0428533,81.25349667,369.5826867,467,16.32,61.8,33.33,49.7,9.21,87.37,56.32,20.34,10.49,4.71,0.86,3.43,0,1.5,9.85,4.71,10.06,13.49,8.35,4.5,2.78,20.99,3.64,1.5,2.78,1.71,1.28,4.28,2.78,1.5,0.64,0.43,0.21,9.42,0.64,0.43,0.43,0.43,13.49,0.86,3.85,2.36,3.64,0.86,2.78,1.28,0.43,0.64,0,1.5,0.64,0.21,0,0.64,3.21,1.07,0.43,0.86,0.86,0.21,1.07,1.28,0.21,0.64,0,0,6.85,0.43,1.07,1.07,3.85,0.64,3.43,1.28,118.7125,78.0522,96.6195,42.7931,617.9043,575.1112,0.4527,0.3394,0.3977,3.3874
724,10,0,80,0,0,0,99,0,0,1,0,21.2973,31,0.5167,2.6142,161.5455,91.9815,31,0.5167,2.6142,806.2915533,77.87675667,489.6771983,475,6.56,72.22,67.89,57.62,10.74,93.26,59.79,26.32,17.05,6.53,2.95,2.32,3.58,1.68,9.26,3.79,8,11.16,8.21,4.63,3.58,22.11,3.79,2.95,2.11,1.68,1.68,2.95,2.32,0.63,0,0.21,0.21,15.16,0.84,0,4.21,0.63,15.16,3.37,2.74,1.05,3.37,1.26,4,4,2.32,1.26,0.42,1.05,0.42,0.21,0.21,0.21,4.84,3.16,0.42,0,1.05,0.21,0.21,0,0.42,0.63,0,0,7.58,0.42,0.84,2.32,3.16,0.63,4.65,1.48,180.9435,159.7464,118.7811,42.3491,619.0464,576.6973,0.6989,0.5537,0.5338,2.8628
724,10,0,100,0,0,0,100,0,0,2,0,29.664,31,0.5167,1.569,164.0368,91.8701,31,0.5167,1.569,749.92022,80.553645,378.9057483,211,32.04,69.9,9.89,70.37,8.53,87.68,51.18,24.17,8.06,2.37,0.95,1.9,0.95,1.9,16.11,6.64,8.06,10.9,2.37,2.37,2.37,19.91,2.84,1.42,1.9,8.53,0,4.27,3.32,0.95,0.47,0,0,9.95,0,0.95,0.95,0.95,6.16,0.47,1.42,0,1.9,0,2.37,6.16,4.27,0,1.42,0.47,0.47,0,0,0,2.84,0.95,0,0.47,0.95,0.47,0,0.95,0,0.95,0,0,4.74,0.47,0,1.9,1.42,0.95,1.89,0.47,88.5675,72.232,57.3613,42.2524,609.2125,566.9601,0.6617,0.5422,0.4854,3.3702
724,11,0,50,0,0,0,90,0,0,1,0,38.4748,50,0.8333,2.5215,161.507,90.2736,50,0.8333,2.5215,679.31212,92.50104667,397.3504633,658,4.32,39.21,62.73,82.79,6.69,94.07,63.53,24.62,13.22,6.23,2.13,2.28,2.13,0.46,11.25,3.34,9.73,12.46,10.79,4.26,5.93,24.01,3.65,2.43,3.65,0.91,1.67,4.41,3.8,0.61,0.15,0,0,9.27,0.3,0.3,0.91,1.52,11.09,0.76,1.98,1.98,1.67,0.76,4.26,3.65,2.13,0.76,0.46,1.06,0.61,0.3,0,0,6.69,2.58,1.37,1.06,1.52,0.46,0.3,0.15,1.06,0.3,0,0,5.93,0,0.76,3.65,1.37,0.61,4.55,1.52,157.9069,116.016,108.1825,42.6384,617.8724,575.234,0.6418,0.5078,0.5053,2.8696
724,11,0,100,0,0,0,100,0,0,2,0,37.1039,47,0.7833,1.3988,164.0319,90.6457,45,0.75,1.4603,717.3346767,84.84766333,394.59989,527,14.03,77.03,27.75,15.15,5.88,90.7,59.2,24.86,12.14,4.55,1.14,5.5,0.76,0.19,12.71,7.02,8.73,13.09,8.16,3.04,2.66,25.05,3.98,1.14,3.8,0,0.76,4.55,1.9,2.66,0.76,1.52,0,9.87,0,0.76,0.19,0.76,6.83,0.95,2.28,1.52,0.95,0.76,1.14,5.88,3.23,0.38,1.14,2.47,0.38,0.76,0.76,0.57,4.17,1.52,0,1.71,1.14,0.19,0,1.33,2.09,0.19,0,0,5.69,0.76,0.19,1.33,2.47,1.14,2.47,2.09,149.0511,116.1469,89.0407,42.1318,607.4572,565.3254,0.5833,0.4681,0.4587,3.4015
724,12,3,60,0,30,0,90,0,0,1,0,35.6091,45,0.75,1.1897,161.5545,91.65,44,0.7333,1.2163,840.875985,73.31108333,502.5843283,69,5.4,5.56,64.25,1,1.45,91.3,57.97,28.99,14.49,10.14,0,4.35,0,0,14.49,5.8,4.35,15.94,1.45,0,7.25,27.54,7.25,0,5.8,1.45,0,8.7,1.45,7.25,0,5.8,1.45,7.25,0,2.9,0,0,10.14,4.35,1.45,0,0,0,4.35,4.35,0,0,1.45,8.7,2.9,0,5.8,0,1.45,0,0,0,1.45,0,0,0,1.45,0,0,0,11.59,5.8,0,2.9,2.9,0,4.35,5.8,240.1081,239.0651,115.285,45.6889,613.5571,567.8682,0.3219,0.2643,0.2739,2.8608
724,12,0,100,0,0,0,90,0,0,2,0,26.0658,26,0.4333,0.9918,164.0455,84.9056,24,0.4,1.0731,735.2452921,82.24100526,373.1873947,127,31.85,46.85,62.03,1,4.72,91.34,57.48,24.41,12.6,7.87,0,4.72,0,0,11.81,6.3,11.81,12.6,3.94,1.57,3.15,22.83,2.36,0.79,3.15,1.57,1.57,6.3,0.79,5.51,0.79,3.15,1.57,12.6,0,3.15,0,0,9.45,0.79,2.36,1.57,0.79,0,3.94,3.94,0,0.79,0,2.36,1.57,0,0.79,0,6.3,3.15,1.57,2.36,1.57,0,0,2.36,2.36,0,0,0,6.3,3.15,0,1.57,2.36,0,5.51,2.36,207.1574,169.8783,113.7446,45.4273,619.5865,574.1592,0.3074,0.2797,0.1972,2.8075
724,13,0,90,0,0,0,60,0,0,1,0,24.9221,43,0.7167,1.0757,161.5519,93.2257,43,0.7167,1.0757,803.8212017,76.48585167,487.4812433,269,8.11,36.9,76.22,32.14,6.32,90.71,55.39,25.28,13.01,8.55,0,4.09,0.37,0,12.27,5.2,5.95,12.64,6.69,2.97,4.09,22.68,6.32,0.74,3.72,0.37,0.74,7.81,4.09,3.72,0.37,2.23,1.12,8.92,0,1.12,0,0.37,7.06,1.12,0.37,2.23,1.86,1.12,1.86,2.97,0.74,0.37,0.74,6.69,3.35,3.35,1.86,2.6,4.83,1.49,0.74,2.6,0.37,0.37,0,1.49,0,0,0,0,10.78,1.86,1.12,2.97,3.72,0.74,6.69,1.86,216.8375,177.2951,123.1114,47.4794,617.6221,570.1427,0.3787,0.3009,0.3264,2.8743
724,13,0,100,0,0,0,100,0,0,2,0,17.967,42,0.7,0.9584,164.08,90.0543,39,0.65,1.0309,766.5983183,79.027665,377.258005,170,33.13,65.99,25.55,59.17,4.12,85.88,50,20.59,11.76,5.29,0,5.29,1.18,0,8.82,7.06,7.65,10.59,4.71,2.94,2.94,18.82,4.12,1.18,2.35,2.94,0.59,10,5.88,4.12,0.59,2.35,0.59,11.18,1.18,0.59,0.59,0.59,6.47,1.18,1.18,1.18,0.59,0.59,2.35,2.94,1.76,1.18,0,1.18,0.59,0.59,0,0,4.71,1.18,0.59,1.76,1.76,0,0,0,0,0.59,0,0,12.35,1.76,4.12,1.76,3.53,0.59,1.18,4.12,210.0411,184.5411,114.8731,42.9359,615.2421,572.3062,0.4457,0.3835,0.3284,3.29
724,14,8,60,0,0,0,40,0,0,1,0,14.6756,49,0.8167,0.6963,161.5525,94.7303,47,0.7833,0.7252,943.5791517,65.16377667,579.04581,240,6.2,17.96,70.13,98.02,5.83,95,46.67,22.5,14.58,11.25,0.42,1.67,0.83,0.42,7.92,1.25,6.25,15,6.67,2.92,2.92,26.25,2.5,0.83,3.75,0.42,1.25,10.42,7.92,2.5,0,0.83,0.83,5.83,0,0.83,0.83,0,5.83,0,0.83,1.67,0.83,0.83,1.67,3.75,2.08,0,0.83,2.08,0,0,0.42,1.67,5.83,0.83,0.42,1.25,2.92,0.83,0,0.42,0,0,0,0,27.08,1.25,5.83,8.75,14.58,0.83,9.17,2.08,240.7659,239.5239,129.3128,45.649,617.452,571.803,0.2561,0.1845,0.3026,2.8648
724,14,0,100,0,0,0,100,0,0,2,0,15.3005,37,0.6167,0.9587,164.091,92.0573,34,0.5667,1.042,816.0126533,73.89251833,359.432995,106,17.63,42.51,16.24,98.46,11.32,91.51,54.72,23.58,11.32,4.72,0.94,1.89,0,3.77,12.26,11.32,4.72,14.15,3.77,0.94,7.55,22.64,1.89,1.89,3.77,1.89,1.89,7.55,6.6,0.94,0,0,0,12.26,2.83,0.94,0.94,0,10.38,1.89,0.94,0.94,1.89,0,4.72,6.6,4.72,0.94,0,1.89,0,0,0,1.89,9.43,7.55,0,0,0.94,0.94,0,1.89,0,0,0,0,7.55,0,1.89,0,0,4.72,4.72,0,195.2678,170.1969,118.1609,49.4416,604.4092,554.9676,0.2697,0.2106,0.2666,3.3426
724,15,20,50,0,20,0,60,0,0,1,0,14.2394,46,0.7667,0.969,161.5709,95.3797,42,0.7,1.06,852.867355,71.59111333,441.2160883,27,1,1,92.47,88.52,7.41,96.3,66.67,40.74,11.11,11.11,0,0,0,0,29.63,0,11.11,11.11,3.7,7.41,7.41,14.81,11.11,7.41,7.41,0,0,11.11,7.41,3.7,0,3.7,0,3.7,0,0,0,0,11.11,0,0,0,0,0,11.11,0,0,0,0,3.7,3.7,0,0,0,3.7,0,0,0,3.7,0,0,0,0,0,0,0,11.11,0,7.41,0,3.7,0,3.7,7.41,249.0341,227.4203,124.3572,43.3425,618.1729,574.8304,0.3054,0.269,0.2282,2.7854
724,15,0,100,0,0,0,100,0,0,2,0,14.4087,42,0.7,0.4202,164.1336,92.8289,37,0.6167,0.4752,891.9656417,67.51832167,408.06262,308,11.19,95.71,6.72,83.48,9.74,89.94,54.87,24.68,14.29,2.92,0.65,1.62,5.84,3.25,10.39,4.87,9.09,13.31,7.79,5.19,0.97,22.08,5.19,4.55,4.55,0.65,1.62,6.82,4.87,1.62,0,0.32,0.32,19.81,2.92,0.97,1.3,7.47,6.49,1.3,3.25,0.32,0.32,0.97,0.65,2.6,1.62,0,0,3.9,1.62,2.27,0,0,7.47,3.9,0,1.62,0.97,0.97,0.65,0.32,0,0,0,0.32,6.82,0.32,2.27,0.97,1.95,0.97,1.94,0.97,181.1544,135.0686,107.6966,49.87,607.2951,557.4251,0.4515,0.3809,0.345,3.2839
725,1,20,50,0,10,28,80,40,1,1,0.907216495,6.1451,97,1.6167,0.0462,157.4471,83.3952,71,1.1833,0.0576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
